id,parent_id,name
6148,122,Quinoamel
6150,195,Øvrig tørt brød
6152,122,Jyttemel
6156,153,Aspik
6159,156,Churros
6164,276,Snittebønnestuing
6168,122,Sesammel
6174,74,Kransekakemasse
6178,74,Eggerstatning
6181,128,Øvrig grøt
6182,70,Paprika fylt
6183,132,Turmat
6185,5737,Antikklys
6187,171,Ved
6188,513,Øvrig sushitilbehør
6190,745,Impregnering
6193,346,Øvrig personlig hygiene
6194,332,Øvrig hudpleie
6195,119,Tannprotesemiddel
6196,1183,Frimerke
6197,1252,Sport
6199,2707,Frimerke
6203,249,Piri piri
6208,2707,Stiftemaskin
6211,5730,Mandelskjell
6212,249,Øvrig krydder
6214,113,Øvrig postei
6217,5816,Øvrig hermetisk frukt og bær
6218,4845,Halloween
6221,,FRAKT OG GEBYR
6222,308,Kjørvel
6224,46,Øvrig fjærkre
6225,5800,Øvrig dessert
6228,2707,Viskelær
6229,51,Toalettpapir
6230,95,Avfallssekker
6231,33,Ferdigretter
6232,6231,Pytt i panne
6233,99,Smørblanding
6234,51,Tørkerull
6235,14,Hamburgerrygg
6236,6231,Løkringer
6237,14,Roastbiff og pastrami
6238,14,Servelater
6239,51,Batterier og lyspærer
6240,6239,Batterier
6241,6231,Kinesiske pannekaker
6242,6231,Dumpling
6243,51,Borddekning og servietter
6244,6243,Servietter
6245,6231,Ferdigmåltid
6246,6231,Lasagne ferdig
6247,6231,Pastarett ferdig
6248,14,Kylling- og kalkunpålegg
6249,6243,Engangservice
6250,6231,Gryterett ferdig
6251,6231,Pannekaker
6255,305,Lammeside
6256,118,Klær
6257,6256,Sokker
6258,6256,Skopleie
6259,6256,Strømper
6264,852,Batterier og lyspærer
6266,6231,Vårruller
6267,852,Borddekning og servietter
6270,6256,Undertøy
6271,6256,Øvrige klær
6272,6231,Taco ferdig
6274,6231,Pai ferdig
6275,6231,Fiskemåltid ferdig
6276,6239,Lyspære
6277,14,Oksetunge
6278,6231,Panert kjøtt
6279,6243,Spisepinner
6280,736,Ferdigretter
6284,6256,Klesrulle
6287,754,Klær
6294,6243,Bordbrikke
6300,6239,Lysrør
6305,1243,Klær
6309,1252,Batterier og lyspærer
6311,6231,Blodpølse
6314,199,Møbelpleie
6316,6231,Lungemos
6317,1252,Borddekning og servietter
6319,1247,Ferdigretter
6324,6231,Sveler
6336,6231,Grillspyd
6339,6256,Vaskenett
6342,6231,Paprika fylt
6347,6243,Duk
6353,6231,Ratatuille
6357,6243,Lysmansjetter
6358,6256,Impregnering
6359,26,Gløggmiks
6362,3755,For deg som har hund
6363,3755,For deg som har katt
6364,3787,LEGO®
6365,,Store forpakninger
6366,6365,Pålegg
6367,6365,Middager og tilbehør
6368,6365,Drikke
6369,6365,Husholdningsartikler og personlig pleie
6370,6365,"Meieri, ost og egg"
6371,6365,Frukt og grønt
6372,14,Øvrig kjøttpålegg
6373,3626,"Ribbe, pinnekjøtt, kalkun og and"
6374,8,Mellomretter
6375,8,Proteinpudding
6380,3626,"Jul med små, norske produsenter"
6381,3626,Julekaker og julebakst
6382,3626,"Jul med små, norske produsenter"
6383,3626,"Jul med små, norske produsenter"
6384,6365,"Sjokolade, snacks og godteri"
6385,156,Sjokoflarn
6386,305,Fåretarm
6387,,Elektrovarer Sotskade 2024
6388,5798,Alkoholfri rosevin
6390,139,Apsikat
6391,139,Sukat
6393,3626,Lys og dekorasjon til jul
6394,426,Sigaretter
6397,426,Snus
6398,426,Sigarettpapir
6399,426,Rulletobakk
6403,426,Sigaretthylse
6406,426,Sigar
6412,1302,Lighter gass
6414,4835,Leker
6416,956,Hage
6420,,MEIERI
6421,,SMAK (DRESSING OLJER ETC)
6423,,Drikke
6424,6423,Kalde drikker
6425,6424,Monin & Shake-It
6426,6425,Monin Irish Cream Sirup 70cl
6427,,Snacks
6428,6427,"Sjokolade, snacks & nøtter"
6429,6428,Sjokolade og godteri
6430,6429,Freia Hvit Sjokolade 100g
6431,,Dagligvarer
6432,6431,Baking
6433,6432,Gryn & Frokost
6434,6433,"Havregryn Lettkokte 1,1kg"
6435,6432,Mel & melblandinger
6436,6435,Rug Sammalt Grov 1kg
6437,6427,Desserter og frukt
6438,6437,Tørket frukt
6439,6438,Aprikos Tørket 250g
6440,6429,Freia Twist 490g
6441,6431,Dressing og ketchup
6442,6441,Dressinger
6443,6442,Salsa 950g
6444,6423,Varme drikker
6445,6444,Kaffe
6446,6445,Friele Filter Fairtrade 80x90g
6447,6428,Nøtter og snacks
6448,6447,Pistasjnøtter 2kg
6449,6424,Mineralvann
6450,6449,"Villa 0,5l 24stk"
6451,6442,Idun Fransk Dressing 265g
6452,,Hus & Hjem
6453,6452,Engangsutstyr & rengjøring
6454,6453,Kjøkkenartikler
6455,6454,Aluminiumsfolie 29cm 20m
6456,6431,Matvarer
6457,6456,Kjølevarer
6458,6457,Meieri & Egg
6459,6458,Oster
6460,6459,Revet Ost Fyldig smak 3KG
6461,6432,Bakeingredienser
6462,6461,Idun Vaniljeessens 10ml
6463,6435,Pannekaker Glutenfri 187g
6464,6431,Krydder
6465,6464,Malt Krydder
6466,6465,Kardemomme Malt 370g
6467,6453,Engangsartikler
6468,6467,Terminalrull 57*31mm 8m
6469,6464,Paste & krydder i olje
6470,6431,Tørrvarer
6471,6469,Urter I Olje-Basilikum 350g
6472,6470,Sauser
6473,6472,Toro Pastasaus Tomat & Urter 930g
6474,6467,"Duk D-Cel Rull 1,18x25m Hvit"
6475,6456,Pålegg
6476,6475,Makrell I Tomat Tube 185g
6477,6457,Kjølevarer
6478,6477,Kulturmjølk 1 L
6479,6464,Texturas
6480,6437,Topping & strøssel
6481,6479,Sosa Sucro Emul 500g
6482,6480,Nic Strøssel Nøttekrokan 1kg
6483,6472,Fish Sauce 700ml
6484,6444,Kaffetilbehør
6485,6484,Kafferensemiddel 250ml
6486,6465,Knorr Aromat 7kg
6487,6433,Blåbær Müsli 630g
6488,6438,Dadler Steinfri 1kg
6489,6470,Gryte og ovnsretter
6490,6453,Hygiene & Utstyr
6491,6489,Jegergryte 7l 900g
6492,6490,Tørk Medium Senterrull 1l 6stkx300m
6493,6444,Varm te
6494,6447,Studentmix Løsvekt Kg
6495,6425,Monin Peach Tea Iste 70cl
6496,6493,Twinings Grønn Te Chai 25bg
6497,6470,Supper
6498,6497,Coop Tomatsuppe 95g
6499,6493,Lipton Lemon Te 25bg
6500,6445,Espresso Oro Generoso Hele Bønner 1kg
6501,6429,Operamints 140g
6502,6425,Monin Rose Rød 70cl
6503,6432,Knekkebrød & flatbrød
6504,6503,Wasa Fiber Balance 230gr
6505,6465,Muskatnøtt Malt 360g
6506,6464,Mix krydder
6507,6441,Kuverter
6508,6445,Friele Catering Finmalt 80x90g
6509,6506,Tangy Chipotle Rub 520g
6510,6507,Bringebærsyltetøy Kuvert 100x21g
6511,6458,Smør og margarin
6512,6429,Anthon Berg Jordbær Vin 220g
6513,6511,Myk Margarin 540g
6514,6437,Desserter & søtsaker
6515,6475,Sardiner I Olje 110g
6516,6514,"Hvit Sjokolademousse 13l 1,6kg"
6517,6429,Fox Sitron 2-Bit 15g
6518,6429,Gode Ønsker 500g
6519,6442,Idun Sweet Chili 910g
6520,6479,Sosa Proespuma Cold 700g
6521,6424,Energidrikk
6522,6521,"Burn Apple Kiwi Boks 12x0,5l"
6523,6469,Ajvar Mild 350g
6524,6429,Kick Original 23g
6525,6480,"Toro Karamell Saus 1,1kg"
6526,6464,Hel krydder
6527,6526,Rosepepper Hel 265g
6528,6445,Nescafe Gull 200g
6529,6475,Jordbærsyltetøy Squeezy 435g
6530,6435,Knorr Lys Roux 1kg
6531,6470,Barnemat
6532,6467,Fyrstikker 8-Pakning
6533,6453,Rengjøring
6534,6531,Melkepulver Proteinrikt 500g
6535,6533,"Zalo/Suma Renax Ultra 7,5dl"
6536,6526,Laurbærblad 45g
6537,6470,"Nøtter, frø & kjerner"
6538,6490,Tørkepapir Senterrull 11x120m
6539,6537,Linfrø 500g
6540,6477,Majones Sprøytepose 900g Mills
6541,6464,"Fond, kraft & buljong"
6542,6442,Sriracha Hot Chili Saus 1l
6543,6541,Fiskebuljong Blokk 88g
6544,6514,"Vaniljesaus Kaldrørt 1,5kg"
6545,6433,All-Bran Regular 375g
6546,6456,Fetevare
6547,6546,Drit Forbanna Pesto Genovese 135g
6548,6441,Olje og eddik
6549,6548,Balsamico Dressing 260g Idun
6550,6546,"Chips Torres, Sort Trøffel 40 Gram"
6551,6477,Hamburgerdressing 5kg
6552,6465,Løkpulver 400g
6553,6541,Skalldyrkraft Flytende 720ml
6554,6506,Paneng Red Curry Mix 640g
6555,6465,Sitronpepper No Adde Salt 530g
6556,6480,Oreo Knust Kjeks 400g
6557,6445,Kjeldsberg Kaffe Fin Rfa 30x90g
6558,6453,Servietter & Stearinlys
6559,6558,Kronelys 25cm Hvit 30stk
6560,6424,"Saft, juice, iste og iskaffe"
6561,6560,"Fun Light Appelsin 0,8l"
6562,6507,Blåbærsyltetøy Kuvert 100X24G
6563,6514,Pinky Donuts 58g
6564,6526,Tellicherry Pepper Hel 450g
6565,6435,Glutenfri Fin Kakemix 355g
6566,6470,"Pasta, ris og belgfrukt"
6567,6566,Makaroni Fullkorn 500g
6568,6506,BBQ Rub Herbs 580g
6569,6531,Naturnes Rotfruktsgryte Økol. 6m 190g
6570,6445,Illy Espresso Kapsel Intenso 10x30stk
6571,6497,"Minestronesuppe 12l 1,2kg"
6572,6432,Bakesjokolade
6573,6572,Valrhona Manjari 64% 3kg
6574,6503,Ryvita Knekkebrød Sesamfrø 250g
6575,6435,Hvetemel Ekstra 2 kg
6576,6465,Hvitløk Granulert 650g
6577,6497,Thai Red Curry Suppe 935g
6578,6429,"Daim Sjokolade Sylinder 2,5kg"
6579,6560,"Fuze Iste Peach Hibiscus 12x0,4l"
6580,6537,Solsikkekjerner Rå 500g
6581,6423,Turmat og drikke
6582,6456,Matgaver
6583,6582,Vikingsnacks Dugnad Pakke
6584,6581,Drikkebuljong
6585,6584,Knorr Drikkebuljong 80 Stk
6586,6533,Jif Skurekrem Sitron 500 ML
6587,6497,Blomkålsuppe 1kg
6588,6566,Makaroni Glutenfri Økol 500g
6589,6546,Grønne Oliven Nocellara 300g
6590,6506,Jegermix 480g
6591,6566,Grøtris Familiepakke 20min 800g
6592,6425,Monin Granateple 70cl
6593,6560,"Husholdningssaft U/Sukker 0,9l"
6594,6514,Kokosrull 38g
6595,6497,Tomatsuppe Kok&Kjøl 960g
6596,6428,Drops og tyggis
6597,6596,Doc Honning Lakris 50g
6598,6435,Hvete Sammalt Grov 1kg
6599,6546,Parmesan Reggiano 125g
6600,6456,Spekemat
6601,6600,Vossakjøt Spianata 300g
6602,6458,Smøreost og yoghurt
6603,6602,Yoghurt Vanilje 500g
6604,6454,Clingfilm Hel Rull 45cm X 1000m
6605,6442,BBQ Sauce Original American 1145g
6606,6541,Lammekraft Flytende 700ml
6607,6541,Toro Oksefond 700ml
6608,6537,Sesamfrø Sorte 550g
6609,6445,Friele Kaffe Mørk Cat. Automat 1kg
6610,6445,Illy Espressokaffe Hel 3kg
6611,6484,Kremtopp 250ml
6612,6461,Gelatinplater 20g
6613,6457,Grønt Kjøl
6614,6613,Cherrytomat Rød 250g
6615,6433,"Havregryn Store 1,1kg"
6616,6493,Forest Fruit Te 25bg Lipton
6617,6479,Sosa Askorbinsyre 1kg
6618,6429,Knott 80g
6619,6479,Sosa Frysetørket Solbær Hel 50g
6620,6506,Herbes De Provence 205g
6621,6479,Sosa Pulver Rødt Fettoppløselig 20g
6622,6602,Go Morgen Vanilje/Nøtter 190g
6623,6537,Idun Høvlede Mandler 1kg
6624,6503,Knekkebrød Chia & Havsalt 260g
6625,6511,Smør 500g Ekte
6626,6493,Yellow Label Tea Øk. 100stk
6627,6497,"Meksikansk Tomatsuppe 12l 1,2kg"
6628,6429,Toblerone Mix 904g
6629,6475,Majones Ekte Coop 170g
6630,6490,Tork Mild Flytende Såpe (S1) 1l
6631,6454,Aluminiumsfolie Refill 45cmx90m 3 Stk
6632,6425,Monin Karamell Saltet 100cl
6633,6541,Kyllingbuljong Blokk 80g
6634,6521,"Burn Fruit Punch Boks 12x0,5l"
6635,6526,Chili Explosion Mill 275g
6636,6506,BBQ Rub Chili 500g
6637,6432,Bakst & kjeks
6638,6637,Høvding Grove Pølsebød 40G x 10 Stk. 400g
6639,6506,Raita Spice Mix 700g
6640,6613,Tomat Romantic Kg
6641,6497,"Spinatsuppe 0,9 Kg"
6642,6548,Rapsolje Kjøkkensjefen 1l
6643,6560,Pære Konsentrat Hardanger 1L
6644,6581,Rett i koppen
6645,6644,Nudler Kopp Kjøttsmak 65g
6646,6497,"Ertesuppe Gul 1,2kg"
6647,6490,Tørkerull Liten Hylseløs (M1) 12x115m
6648,6503,Flatbrød Orginal 190g
6649,6600,Vikingsnacks Elgpølse Snabb 200g
6650,6449,Isklar Naturell Sportcap 15x660 Ml (Uten Kullsyre)
6651,6449,"Telemark Kildevann U/Kullsyre Naturell M/Sportscap 24x0,5l"
6652,6541,"Toro Kyllingbuljong Saltred 0,8kg"
6653,6425,Monin Pasjonsfrukt Puré 1l
6654,6484,Coffee-Mate Veget. Fløteers. 1kg
6655,6493,Infuso Lemon & Ginger 20bg
6656,6472,Kjøttdeigsaus Original 58g
6657,6514,"Tropisk Fruktsuppe Usukret 1,4kg"
6658,6566,Borlotti bønner- Rosecoccobønner 450 gr
6659,6445,"Lor Promesso Classique Utz 1,4l"
6660,6475,Salami Skåret Blokk 500g Per`s Kjøkken
6661,6490,Tannstikker Enkeltpakket 1000stk
6662,6477,Kalkunfilet Skåret 100g Per`s Kjøkken
6663,6541,"Toro Lys Buljong 4,5kg"
6664,6490,Tork Xpress Myk Multifold Håndtørk (H2) 180stk
6665,6467,Avfallsekk Klar100L 70X110CM 10 Rull
6666,6493,Lemon Te Lipton 25bg
6667,6432,Farin & søtningstoffer
6668,6497,"Blomkålsuppe Paste 3,5kg"
6669,6637,Sætre Salinas 200g
6670,6506,Zesty Dust Rub 545g
6671,6667,Søtningsstrø Porsj. 250stk
6672,6480,Nic Strøssel Tutti Frutti Perler 1kg
6673,6521,Red Bull Sukkerfri 24x25cl
6674,6541,Toro Oksebuljon Saltred. 800g
6675,6467,"Popcornbeger Liten 1,4L"
6676,6449,"Fanta Zero 0,5l 24stk"
6677,6429,Freia Fruktnøtt 200g
6678,6480,Nic Strøssel Mint Polka Krymmel 1 kg
6679,6613,Chili Rød Stk
6680,6531,Min Grøt Mild Havre Fra 6m 270g
6681,6447,Mandler Ristet Og Saltet 500g
6682,6548,Sesamolje 250ml
6683,6526,Sort Pepper Hel Økol. 450g
6684,6435,Durum Hvete Semolato 1kg
6685,6449,"Imsdal 24X0,5L"
6686,6541,Fiskebuljong 1kg Knorr
6687,6526,Basilikum 110g
6688,6541,Knorr Demi-Glace Proff 1l
6689,6475,Kyllingpostei 100g Stabburet
6690,6572,Valrhona Abinao 85% 3kg
6691,6469,Chipotle Paste 750g
6692,6566,Penne Rigate Glutenfri 400g
6693,6644,Lasagnepasta 68g Rett I Koppen
6694,6507,Aprikos-Fersken Kuvert Syltetøy 100x24g
6695,6442,Hvitløksdressing 440g
6696,6475,Blåbær Syltetøy U Tilsatt Sukker 275g
6697,6526,Pepper Hvit Hel 550g
6698,6531,Min Grøt Fullkorn Yoghurt Pære Banan 8m 480g
6699,6465,Chilipepper Chipotle 500g
6700,6429,Freia Helnøtt 200g
6701,6459,Dansk Pizzatopping Friendship Revet 2kg
6702,6445,Friele Frokost Mørk Hel 500g
6703,6506,Taco Spice Mix Orginal 532g
6704,6465,Estragon 70g
6705,6613,Tomat Import Kg
6706,6477,Egg I Lake 75stk Kokt/Skrelt
6707,6514,Sjokoladepudding 1/2L
6708,6506,Orange & Pepper 300g
6709,6506,Grillkrydder Økol. 740g
6710,6548,Kikkoman Soyasaus 150ml
6711,6514,"Sitrongele Toro 7,3l 1,7kg"
6712,6566,Bønner Brune 500g Tørre
6713,6449,"Brus Med Appelsinsmak 1,5l"
6714,6469,Red Curry Paste 110g
6715,6475,Nora Aprikos Mindre Sukker 540g
6716,6566,Mezze Penne Tricolore 5kg
6717,6465,Rosepepper Knust 285g
6718,6454,Fryseposer Nr.2 (22x55cm) 200stk
6719,6469,Sambal Oelek Chilipaste 1kg
6720,6484,Plastlokk Svart 12oz 100stk
6721,6472,Glutenfri Hvitsaus 19g
6722,6489,Meksikansk Gryte 189g
6723,6514,"Mini Dounuts Mix 112x17,5g"
6724,6479,Sosa Natur Emul 500g
6725,6541,Sukkerkulør 1l
6726,6489,Orientalsk Gryte 127g
6727,6465,Kardemomme Malt 300g
6728,6442,"Salsa Chunky Medium 3,7kg"
6729,6566,Fusilli Fullkorn 1kg
6730,6600,Snabb Med Rødvin 260g
6731,6454,Sprøyteposer Rull 100 Stk
6732,6477,Tine Ekstra Lett Melk 1l
6733,6449,"Telemark Kildevann M/Kullsyre Eple 24x0,5l"
6734,6541,Salsus Lam Demi Glace 1l
6735,6521,"Red Bull Yellow Edition 24x0,25l"
6736,6472,Brun Middagssaus 10l 1kg
6737,6514,Vestlandslefse Smurt Stk
6738,6514,Krydderkake 368g Toro
6739,6479,Sosa Pulver Gult Fettoppløselig 20g
6740,6526,Stjerneanis Hel Økol. 30g
6741,6425,Monin Mandarin 70cl
6742,6472,"Toro Svinekjøttsaus Paste 3,5kg"
6743,6560,Morell Konsentrat Hardanger 1L
6744,6442,BBQ Sauce Sweet Chipotle 1110g
6745,6560,"Solbærsirup 1,5l Lerum"
6746,6566,Pastaskruer Fusilli 6kg
6747,6447,Nøttemix Ananas & Banan 1kg
6748,6449,Coca Cola u/sukker Glass 24x33cl
6749,6511,Brelett 540g
6750,6546,Uliveti Verde Ekstra Olivenolje 3l
6751,6447,Nøttemix ristet-saltet 150G
6752,6475,Remulade Tube 160g Mills
6753,6613,Blomkål Stk
6754,6596,Dent Eucalyptus 24g
6755,6441,"Ketchup, sennep & tilbehør"
6756,6755,Sennep Dijon Grov 200g
6757,6506,Grillkrydder Spann 10kg
6758,6506,Gyros Spice Mix 590g
6759,6461,Natron 1100g
6760,6479,Sosa Frysetørket Amarena Kirsebær 80g
6761,6600,Metervare Sotahjørnet Lakrissalami 220g
6762,6461,Natron 50g Idun
6763,6560,"Hervik Eplejuice 0,35l"
6764,6429,Troika 66g
6765,6506,Chili & Mango Seasoning Mix 680g
6766,6475,Makrell I Tomat Grov 110g
6767,6428,Chips og knask
6768,6767,Tortilla Chips Salt 475g
6769,6429,Gullbrød 50g
6770,6435,Hvete Sammalt Fin 1kg
6771,6447,"Orientalsk Mix 1,4kg"
6772,6506,Grillkrydder 89g
6773,6526,Kjørvel 115g
6774,6449,"Urge Sukkerfri 24x0,5L"
6775,6493,Eng.Breakfast Te Lipton 25bg
6776,6465,Løk Granulert 570g
6777,6484,Cappuccinodryss Boks 300g
6778,6566,Erter Grønne 500g
6779,6602,Go Morgen Skogsbær/Musli 190g
6780,6425,Skjenkekork Lang Langsom
6781,6566,Bashan Hvite Bønner 1kg
6782,6566,Rummo no85 farfalle 500g
6783,6467,Engangshansker Str L U/Pud 100stk
6784,6526,Chipotle Morita Tørket 1kg
6785,6454,Bakepapir rull 20m
6786,6506,"Kjøtt & Grill Allkrydder 1,2kg"
6787,6429,Freia Melkesjokolade Med Kvikk Lunsj 200g
6788,6755,Idun Sennep Grov 275g
6789,6472,"Toro Bearnaisesaus 0,7kg"
6790,6493,Lady Grey Te 25/50g
6791,6449,"Powerade Lemon 12x0,5l"
6792,6465,"Salt Porsjon 1,1g 1500stk"
6793,6477,Servelat Skåret 500g Pers Kjøkken
6794,6429,New Energy 45G
6795,6470,Stuinger og mos
6796,6506,Franske Urter 180g
6797,6795,Toro Potetmos 94g
6798,6456,Grønnsaker
6799,6798,Chili Rød Kg
6800,6541,"Grønnsaksbuljong 1,5kg 100l"
6801,6493,"Eple, Kanel Og Rosin Te 100 Poser"
6802,6541,Sopp Fond Touch Of Taste 1L
6803,6454,Stålball 40g
6804,6467,Tallerken Papp 22cm 100Stk
6805,6497,"Purreløksuppe 1,2kg"
6806,6526,Oregano 65g
6807,6511,Melange Margarin 500g
6808,6566,Fusilli Fullkorn 5 Kg
6809,6479,Sosa Røykpulver 500g
6810,6479,Sosa Agar Agar 500g
6811,6546,Chilimarmelade 125g Ostegården
6812,6445,Pulverkaffe Cappuccino Sticks 80stk
6813,6475,Nugatti 500g
6814,6445,Kaffe Medium Løfbergs Hel 1kg
6815,6490,Tork Disp.Serviett Hvit Cf N1 1-Lag 300stk
6816,6521,Monster Juiced Khaotic 24x500ml
6817,6479,Sosa Dextrose 3kg
6818,6435,Dansk Rugbrød Lettbakt 1kg
6819,6566,Mr. Lee Nudler Kylling 85g
6820,6572,Valrhona Hukami 53% 3kg
6821,6425,"Monin Karamell 1,89l"
6822,6514,Vaniljesaus UTEN 1/2l
6823,6493,Twinings Solbærte 100bg
6824,6526,Roasted Garlic & Pepper Kvern 265g
6825,6566,Jasminris 2kg
6826,6472,"Toro Lasagnesaus 1,56kg"
6827,6429,Laban Seigmenn 160g
6828,6507,Idun Remulade Kuvert 80x14g
6829,6584,Cemo Drikkebuljong 100stk
6830,6442,Idun Salsa 870g
6831,6514,Sjokoladekake Glutenfri 400g
6832,6566,Pastaskjell Gnocchi 5kg
6833,6511,Ekte Meierismør 250g
6834,6490,Lano Dusjsåpe 250ml
6835,6435,Potetmel 500g
6836,6477,Roastbiff Skåret 500g
6837,6467,Tork w1 industritørk natur 1 lag 1150 mtr x 2 rl
6838,6480,Nic Jordbærstrøssel 1kg
6839,6429,Anthon Berg Original 110g
6840,6506,Gastromat Krydderblanding 90g
6841,6465,Sort Pepper Knust 440g
6842,6548,Eddik 7% Klar 10l
6843,6493,Fire Røde Frukter Te 100 Poser
6844,6541,Buljongterning 16stk 60g
6845,6459,Gudbransdalsost 28% 500g
6846,6798,Potet Amadine Kg
6847,6798,Habanero Pepper Rød
6848,6461,Tørrgjær 5pak Idun
6849,6541,Toro Kalvefond Flytende 700ml
6850,6438,Ananasbiter Tørket Kg
6851,6613,Potet Skrelt Vakumpakket
6852,6546,Uliveti Verde Ekstra Olivenolje 100ml
6853,6465,Chilipepper Guajillo 440g
6854,6602,Philadelphia Original 200g
6855,6521,Monster Energy 24x500ml
6856,6767,Tortilla Chips Nacho 475g
6857,6461,Melange Formfett 400ml
6858,6514,"Karamellpudding Usukret 0,9kg"
6859,6449,"Farris Naturell 0,5l 24stk"
6860,6767,Potetgull Classic Salt 240g
6861,6480,Nic Strøssel Oreo 400g
6862,6449,"Urge 6x1,5l"
6863,6582,Gavepakke Vikingsnacks 1
6864,6445,Nescafe Cappuchino 125g
6865,6479,Sosa Lakris Pulver 400g
6866,6477,Ovnsbakt Leverpostei Fersk 500g
6867,6465,Hvitløkspulver 600g
6868,6475,Jordbær Syltetøy U/Tilsatt Sukker 275g
6869,6795,Potetmos Vanlig 90g
6870,6438,Epleringer Ks 125g
6871,6644,Skogsoppsuppe 28g Rett I Koppen
6872,6469,Karri Krydderpure 750g
6873,6514,"Appelsingele 1,7kg Gir 7,3l"
6874,6438,Tomat Soltørket 500g I Olje
6875,6506,"Dry Barbeque Seasoning 1,9 Kg"
6876,6637,Oreo Rull Kjeks 154g
6877,6435,Havrekli 750g Norgesmøllene
6878,6425,Monin Chai Tea Konsentrat 70cl
6879,6475,Kaviarmix 175g Mills
6880,6767,Sørlandschips Havsalt 190g
6881,6600,Tind Vellagret Salamitype 250g
6882,6469,Urter I Olje - Italiana 350g
6883,6459,Norvegia 27% 1kg
6884,6465,Kanel Malt 400g
6885,6472,Pesto Genovese 1000g
6886,6425,Monin Chocolate 70cl
6887,6600,Vikingsnacks Ølpølse 45g
6888,6465,Sukker/Kanel Porsjon 250stk
6889,6429,Rox Bringebær Og Sitrongress
6890,6445,Krone Kaffe Cat. Fin 90x90g
6891,6560,"Eplemost Basis Aroma 0,75l"
6892,6507,Tine Meierismør Kuvert 200x12g
6893,6467,Engangshanske Nitril Blå L 200stk
6894,6465,Chilipulver Malt 400g
6895,6442,Sweet Chili Sauce 500ml
6896,6445,Chaqwa Espresso Hele Bønner 6x1kg
6897,6484,Kaffebeger 25cl Coffee To Go 80 Stk
6898,6613,Rødbeter Riflekuttede Skiver 530g
6899,6480,"Nic Blåbær Topping 0,9l"
6900,6433,Rema 1000 Cornflakes 750g
6901,6541,Toro Grønnsaksfond 700ml
6902,6484,Havredrikk Barista Editon 1l
6903,6479,Sosa Pulver Sort Fettoppløselig 20g
6904,6526,Dilltips Hel 100g
6905,6442,Sriracha Sauce 215ml
6906,6442,Rømmedressing Med Hvitløk 690ml
6907,6613,Bananer Kg
6908,6613,Sitron Stk
6909,6526,Gressløk 30g
6910,6537,Gresskarkjerner Rå 500g
6911,6475,Bringebærsyltetøy U/ Tilsatt Sukker 275g
6912,6613,Eple Rød kg
6913,6526,Salt Kvern 455g
6914,6613,Spisspaprika Rød 2pk
6915,6469,Urter I Olje-Porvence 350g
6916,6613,Druer Grønn Steinfri 500g
6917,6429,Sur Sild 100g
6918,6442,Tabasco Sauce 60ml
6919,6526,Oregano 5g
6920,6521,Red Bull Regular 24x473ml
6921,6425,Monin Mango 70cl
6922,6484,"Coffee whitener 2,5g 500stk"
6923,6526,Estragon 95g
6924,6477,Sauna Skinke Skåret 500g Per`s Kjøkken
6925,6475,Nora Appelsin Mindre Sukker 550g
6926,6637,Havrebrød Skåret 580g Frys Baker Brun
6927,6537,Valmuefrø Blå 550g
6928,6433,Byggryn Hele 550g
6929,6438,Kokosbiter Tørket 1kg
6930,6637,Gjende Original Kjeks 220g
6931,6442,Hellmanns Majones Sqeeze 250ml
6932,6479,Sosa Pectin Jaune 500g
6933,6537,Mandler Coop California 200g
6934,6497,"Tomatsuppe 1,2kg Gir 13l Suppe"
6935,6767,Potetgull Salt & Pepper 40g
6936,6506,Smoky BBQ 300g
6937,6484,Kaffefilter 90mm Brewmaster 250stk
6938,6548,Supreme Rapsolje m/ Smørsmak 2l
6939,6541,Toro Grønnsaksbuljong Øko. 624l
6940,6467,Transportkasse
6941,6484,Kaffebeger 30cl Coffee To Go 75 Stk
6942,6429,Sfinx Medium 300g
6943,6514,"Kiwigele 1,7kg Gir 7,3l"
6944,6497,"Tomatsuppe Paste 3,5kg"
6945,6437,Helsekost & Trening
6946,6945,Maltekstrakt 450g
6947,6497,Toro Betasuppe 952g
6948,6644,Mr. Lee Chilikylling Nudler 65g
6949,6454,Oppvaskbørste Stk
6950,6514,"Sjokolademousse 10l 1,44kg"
6951,6452,Masahiro kniver
6952,6951,Masahiro 21cm Brødkniv Mv
6953,6449,"Farris Bris Mango/Papaya 0,5l 24stk"
6954,6438,Tranebær Tørket 500g
6955,6480,"Nic Hard Sjokolade Topping 0,9l"
6956,6442,BBQ Glaze Chipotle 1110g
6957,6507,Sennep Kuvert 100x14g
6958,6465,Hvitløk Granulert Økol. 600g
6959,6435,Regia Bakekakao 250g
6960,6514,"Blåbærsuppe 14l 0,7kg"
6961,6469,Pesto Grønn Økol. 130g
6962,6503,Wasa Rugsprø 200g
6963,6566,Svarte Bønner 450g
6964,6472,Salsus Rødvinsaus 1L
6965,6493,"Twinings Eple, Kanel & Rosin Te 25bg"
6966,6433,Gogreen Quinoa 400g
6967,6506,Hoff Hot Grillkrydder 700g
6968,6602,Yoghurt Nyt Blåbær/Bringebær 4x125g
6969,6442,Sriracha Sauce 980g
6970,6507,Stabburet Makrell Grov Porsjon 35x40g
6971,6514,"Vaffelmix 9,5l 3,6kg"
6972,6425,Monin Vanilje Sukkerfri 70cl
6973,6479,Sosa Gelificant Vegetal 500g
6974,6560,Eple Konsentrat Hardanger 1L
6975,6444,Kakao & sjokodrikk
